20121009,390.99
20121010,391.03
20121011,391.07
20121012,390.96
20121013,390.64
20121014,390.6
20121015,390.83
20121016,390.79
20121017,390.78
20121018,390.77
20121019,391.22
20121020,391.16
20121021,391.12
20121022,391.21
20121023,391.29
20121024,391.47
20121025,391.65
20121026,391.31
20121027,391.16
20121028,391.27
20121029,391.46
20121030,391.43
20121031,391.32
20121101,391.94
20121102,391.94
20121103,391.93
20121104,391.42
20121105,391.57
20121106,392.01
20121107,392.44
20121108,393.34
20121109,392.33
20121110,392.95
20121111,392.79
20121112,392.8
20121113,393.12
20121114,393.46
20121115,393.13
20121116,393.69
20121117,393.82
20121118,393.28
20121119,393.06
20121120,393.06
20121121,393.15
20121122,393.16
20121123,393.18
20121124,393.26
20121125,392.71
20121126,392.94
20121127,395.32
20121128,394.1
20121129,393.4
20121130,393.66
20121201,393.86
20121202,394.17
20121203,393.26
20121204,393.23
20121205,393.25
20121206,393.4
20121207,393.56
20121208,394.38
20121209,394.18
20121210,394.94
20121211,394.17
20121212,394.1
20121213,394.34
20121214,394.22
20121215,394.82
20121216,394.49
20121217,394.29
20121218,394.4
20121219,394.49
20121220,395.38
20121221,394.25
20121222,394.43
20121223,395.56
20121224,394.86
20121225,394.57
20121226,394.38
20121227,394.81
20121228,394.84
20121229,394.56
20121230,394.29
20121231,394.31
20130101,394.44
20130102,394.63
20130103,394.71
20130104,394.6
20130105,395.04
20130106,395.48
20130107,395.09
20130108,395.13
20130109,395.48
20130110,395.35
20130111,395.54
20130112,395.56
20130113,395.57
20130114,395.53
20130115,395.5
20130116,397.02
20130117,396.37
20130118,395.55
20130119,395.89
20130120,397.41
20130121,395.43
20130122,395.18
20130123,395.27
20130124,396.15
20130125,395.73
20130126,395.27
20130127,395.41
20130128,395.09
20130129,396.16
20130130,396.45
20130131,395.96
20130201,395.74
20130202,395.55
20130203,396.82
20130204,397.07
20130205,397.33
20130206,396.47
20130207,396.56
20130208,396.16
20130209,396.43
20130210,396.71
20130211,396.29
20130212,395.87
20130213,395.96
20130214,397.69
20130215,397.7
20130216,397.89
20130217,397.4
20130218,397.28
20130219,397.33
20130220,397.21
20130221,396.5
20130222,397.24
20130223,397.08
20130224,397.22
20130225,396.47
20130226,396.59
20130227,396.7
20130228,396.68
20130301,396.7
20130302,396.61
20130303,399.1
20130304,398.05
20130305,398.39
20130306,397.35
20130307,396.31
20130308,397.11
20130309,396.92
20130310,396.77
20130311,396.17
20130312,396.87
20130313,397.07
20130314,397.08
20130315,397.11
20130316,397.51
20130317,396.71
20130318,396.71
20130319,398.05
20130320,397.25
20130321,397.15
20130322,397.41
20130323,398.23
20130324,398.26
20130325,397.08
20130326,397.04
20130327,398.29
20130328,398.17
20130329,398.55
20130330,398.32
20130331,398.35
20130401,398.19
20130402,398.24
20130403,398.14
20130404,397.73
20130405,397.74
20130406,397.74
20130407,397.67
20130408,397.84
20130409,398.22
20130410,398.52
20130411,397.3
20130412,397.65
20130413,397.14
20130414,397.15
20130415,397.42
20130416,397.69
20130417,397.96
20130418,398.23
20130419,398.5
20130420,398.77
20130421,399.78
20130422,399.08
20130423,398.39
20130424,398.21
20130425,399.22
20130426,399.55
20130427,400.05
20130428,399.77
20130429,399.49
20130430,399.4
20130501,399.45
20130502,399.24
20130503,399.76
20130504,399.83
20130505,399.39
20130506,399.5
20130507,399.54
20130508,399.81
20130509,400.07
20130510,399.23
20130511,399.4
20130512,399.29
20130513,399.6
20130514,399.91
20130515,399.56
20130516,400.02
20130517,399.91
20130518,400
20130519,400.1
20130520,400.13
20130521,399.71
20130522,399.99
20130523,399.7
20130524,399.86
20130525,400
20130526,400.63
20130527,400.25
20130528,400.3
20130529,400.16
20130530,399.91
20130531,399.09
20130601,398.81
20130602,399.36
20130603,399.45
20130604,399.12
20130605,399.38
20130606,399.27
20130607,398.97
20130608,398.68
20130609,398.44
20130610,398.19
20130611,397.78
20130612,399.07
20130613,398.98
20130614,398.92
20130615,398.7
20130616,398.47
20130617,397.98
20130618,398.29
20130619,398.01
20130620,398.06
20130621,398.2
20130622,397.99
20130623,398.82
20130624,398.53
20130625,398.54
20130626,398.55
20130627,398.57
20130628,398.58
20130629,398.65
20130630,398.6
20130701,398.76
20130702,398.09
20130703,398.21
20130704,397.88
20130705,397.54
20130706,397.65
20130707,397.77
20130708,397.88
20130709,397.99
20130710,398.02
20130711,397.67
20130712,397.3
20130713,397.37
20130714,397.44
20130715,397.51
20130716,397.12
20130717,396.85
20130718,396.83
20130719,396.36
20130720,395.88
20130721,395.41
20130722,396.19
20130723,396.96
20130724,396.85
20130725,396.92
20130726,397.2
20130727,397.55
20130728,397.19
20130729,396.24
20130730,396.26
20130731,396.29
20130801,396.76
20130802,396.73
20130803,396.84
20130804,396.77
20130805,395.35
20130806,395.59
20130807,395.51
20130808,395.44
20130809,395.59
20130810,395.27
20130811,395.52
20130812,395.31
20130813,394.71
20130814,395.37
20130815,394.96
20130816,394.94
20130817,394.91
20130818,395.03
20130819,395.42
20130820,395.82
20130821,394.77
20130822,395.03
20130823,395.29
20130824,394.86
20130825,394.44
20130826,394.44
20130827,394.68
20130828,394.7
20130829,393.73
20130830,393.61
20130831,393.93
20130901,394.65
20130902,394.32
20130903,394.6
20130904,393.38
20130905,393.32
20130906,393.37
20130907,393.3
20130908,393.73
20130909,393.64
20130910,393.61
20130911,392.86
20130912,393.16
20130913,393.14
20130914,393.13
20130915,392.18
20130916,393.76
20130917,393.66
20130918,393.57
20130919,393.45
20130920,393.37
20130921,393.48
20130922,393.84
20130923,393.04
20130924,393.39
20130925,393.09
20130926,393.16
20130927,393.23
20130928,393.66
20130929,393.13
20130930,393.31
20131001,392.93
20131002,393.35
20131003,393.49
20131004,393.24
20131005,393.74
20131006,393.16
20131007,393.39
20131008,393.4
20131009,393.35
20131010,393.33
20131011,393.36
20131012,393.39
20131013,393.41
20131014,393.48
20131015,393.56
20131016,393.63
20131017,393.71
20131018,393.79
20131019,393.87
20131020,393.82
20131021,394.09
20131022,394.06
20131023,393.8
20131024,393.73
20131025,394.17
20131026,394.21
20131027,394.09
20131028,394.06
20131029,394.13
20131030,394.28
20131031,394.32
20131101,394.29
20131102,394.49
20131103,394.32
20131104,394.41
20131105,394.5
20131106,394.38
20131107,394.52
20131108,394.58
20131109,394.53
20131110,395.23
20131111,396.36
20131112,396.71
20131113,396.01
20131114,394.96
20131115,394.88
20131116,394.59
20131117,394.61
20131118,394.66
20131119,394.64
20131120,394.79
20131121,394.78
20131122,395.05
20131123,395.55
20131124,395.97
20131125,396.18
20131126,396.36
20131127,396.26
20131128,395.35
20131129,395.91
20131130,395.98
20131201,396.05
20131202,396.18
20131203,396.36
20131204,396.19
20131205,396.24
20131206,396.42
20131207,396.4
20131208,395.86
20131209,395.89
20131210,395.86
20131211,396.48
20131212,396.39
20131213,396.26
20131214,396.24
20131215,396.28
20131216,396.7
20131217,398.57
20131218,398.21
20131219,397.84
20131220,397.47
20131221,397.32
20131222,396.95
20131223,397.01
20131224,397.11
20131225,397.61
20131226,397.58
20131227,397.19
20131228,397.43
20131229,397.5
20131230,397.58
20131231,397.67
20140101,397.26
20140102,397.11
20140103,397.01
20140104,397.77
20140105,398.37
20140106,398.19
20140107,398.84
20140108,398.32
20140109,398.54
20140110,397.96
20140111,397.37
20140112,397.31
20140113,397.6
20140114,397.5
20140115,397.49
20140116,397.34
20140117,397.94
20140118,399.03
20140119,398.13
20140120,397.96
20140121,398.59
20140122,397.9
20140123,398.04
20140124,397.28
20140125,397.86
20140126,397.43
20140127,397.68
20140128,397.62
20140129,398.09
20140130,398.08
20140131,397.88
20140201,398.04
20140202,397.82
20140203,397.93
20140204,398.14
20140205,397.97
20140206,397.81
20140207,397.93
20140208,398.1
20140209,397.97
20140210,397.82
20140211,397.82
20140212,397.63
20140213,397.58
20140214,398.34
20140215,397.95
20140216,397.42
20140217,397.65
20140218,397.94
20140219,398.22
20140220,398.14
20140221,398.74
20140222,398.3
20140223,399.02
20140224,398.41
20140225,397.51
20140226,397.4
20140227,397.83
20140228,398.27
20140301,397.21
20140302,397.92
20140303,398.63
20140304,398.53
20140305,398.44
20140306,398.51
20140307,398.59
20140308,398.57
20140309,398.63
20140310,399.09
20140311,399.32
20140312,401.29
20140313,400.53
20140314,400
20140315,399.77
20140316,400.71
20140317,401.65
20140318,401.17
20140319,401.45
20140320,401.06
20140321,400.68
20140322,399.95
20140323,399.22
20140324,400.03
20140325,400.34
20140326,400.73
20140327,400.48
20140328,400.23
20140329,399.98
20140330,400.16
20140331,400.61
20140401,400.69
20140402,400.45
20140403,400.68
20140404,400.97
20140405,400.75
20140406,401.35
20140407,401.84
20140408,401.23
20140409,401.57
20140410,400.83
20140411,400.63
20140412,400.42
20140413,401.83
20140414,402.71
20140415,402.11
20140416,401.26
20140417,401.03
20140418,401.25
20140419,401.48
20140420,402.41
20140421,401.2
20140422,400.96
20140423,401.94
20140424,401.52
20140425,401.06
20140426,402.04
20140427,401.36
20140428,402.49
20140429,401.3
20140430,401.31
20140501,401.33
20140502,402.11
20140503,401.86
20140504,401.97
20140505,402.08
20140506,402.19
20140507,402.3
20140508,401.7
20140509,401.12
20140510,401.17
20140511,401.22
20140512,401.26
20140513,401.31
20140514,401.51
20140515,401.71
20140516,401.92
20140517,402.12
20140518,402.2
20140519,402.42
20140520,402.04
20140521,401.78
20140522,401.53
20140523,401.22
20140524,401.09
20140525,401.36
20140526,401.2
20140527,400.95
20140528,402.27
20140529,402.11
20140530,402.26
20140531,402.56
20140601,402.03
20140602,401.79
20140603,402.02
20140604,401.89
20140605,401.8
20140606,401.38
20140607,401.83
20140608,401.03
20140609,401.32
20140610,401.31
20140611,401.33
20140612,401.37
20140613,401.4
20140614,402.6
20140615,401.32
20140616,401
20140617,400.82
20140618,400.77
20140619,401.28
20140620,401.39
20140621,400.66
20140622,401.23
20140623,401.29
20140624,400.98
20140625,401.06
20140626,400.89
20140627,400.73
20140628,400.33
20140629,400.23
20140630,400.59
20140701,400.53
20140702,400.32
20140703,400.23
20140704,399.81
20140705,399.82
20140706,400.33
20140707,399.98
20140708,399.64
20140709,399.86
20140710,399.35
20140711,400.04
20140712,399.66
20140713,399.38
20140714,399.09
20140715,399.16
20140716,399.13
20140717,398.77
20140718,398.22
20140719,397.67
20140720,397.87
20140721,398.06
20140722,398.26
20140723,398.67
20140724,399.07
20140725,398.98
20140726,399.23
20140727,398.49
20140728,397.74
20140729,396.15
20140730,398.41
20140731,397.94
20140801,397.47
20140802,397.31
20140803,397.81
20140804,398.04
20140805,397.8
20140806,397.47
20140807,397.43
20140808,397.39
20140809,397.35
20140810,397.31
20140811,397.27
20140812,397.23
20140813,397.34
20140814,397.26
20140815,397.04
20140816,397.27
20140817,396.92
20140818,396.86
20140819,396.8
20140820,396.73
20140821,396.67
20140822,396.65
20140823,396.82
20140824,396.36
20140825,396.22
20140826,396.33
20140827,396.43
20140828,396.54
20140829,396.17
20140830,396.3
20140831,396.6
20140901,396.47
20140902,396.33
20140903,396.2
20140904,396.3
20140905,396.37
20140906,396.06
20140907,395.74
20140908,396.13
20140909,395.31
20140910,394.49
20140911,394.23
20140912,394.82
20140913,394.7
20140914,395.14
20140915,395.51
20140916,395.21
20140917,394.9
20140918,394.6
20140919,394.7
20140920,394.79
20140921,394.89
20140922,394.99
20140923,395.85
20140924,395.53
20140925,395.61
20140926,395.53
20140927,395.18
20140928,394.53
20140929,395.27
20140930,395.44
20141001,395.5
20141002,395.47
20141003,395.75
20141004,395.56
20141005,395.36
20141006,395.79
20141007,395.84
20141008,395.7
20141009,395.49
20141010,395.29
20141011,395.43
20141012,395.39
20141013,395.99
20141014,395.67
20141015,395.62
20141016,395.58
20141017,395.63
20141018,395.68
20141019,395.74
